wk_id,brownweights,brown1,brown0_3,brown0_5,total_employees,state,election_year,brownness_share,brown1_share,brown0_3_share,brown0_5_share
18,3597.50060281856,1938.87851771124,4712.89201780015,2942.92773649044,148524.940212624,2,2017,0.0242215253388992,0.0130542285688559,0.0317313173871897,0.0198143674205654
19,2421.90027829104,1305.28099699655,3172.82427130479,1981.23127275584,99982.5570127496,2,2017,0.0242232280374886,0.0130550871671556,0.0317337780319041,0.0198157691896517
20,1556.02775421276,838.625604404628,2038.46796442956,1272.90472490649,64241.2434043672,2,2017,0.0242216319571887,0.0130543177554315,0.0317314525124988,0.0198144471907895
21,3568.52322100525,1923.26084884989,4674.93054387191,2919.22404634847,147327.941065187,2,2017,0.0242216323339938,0.0130542844415298,0.0317314591520928,0.019814463062759
22,2453.39200669833,1322.21502553038,3214.09641955567,2007.00180266449,101284.151300963,2,2017,0.0242228618711347,0.0130545105877568,0.0317334585744326,0.0198155563025921
23,9831.86244627586,5298.86766646999,12880.2034274604,8042.93954735395,405915.033484618,2,2017,0.0242214789678353,0.0130541301241822,0.0317312796150688,0.0198143426182286
24,5225.25859974749,1354.78328869404,6846.00158619157,3890.74805668724,93790.6746195263,3,2017,0.0557119204115379,0.0144447547071166,0.0729923482687723,0.041483314545615
25,8182.86776116333,3587.1368473089,12129.8373760172,7033.28978673847,117081.058332031,3,2017,0.0698906200348606,0.030638063051464,0.103602047579875,0.0600719696843935
26,3871.65080013416,1803.79274865958,5949.86904479851,3141.72762242582,73409.6328559774,3,2017,0.0527403645749049,0.0245716083636933,0.0810502493108987,0.0427972120306008
27,4423.57415020712,2436.78102129291,5524.32941660641,3548.25546896261,124634.691233244,3,2017,0.0354923184422927,0.0195513865135083,0.0443241713999843,0.0284692442678126
28,5556.90123219591,2297.54070901184,8182.63991776006,4678.2251802052,85923.5837902781,3,2017,0.0646725961263345,0.0267393491712318,0.0952315948288681,0.0544463460884476
29,4143.09203904693,2026.9675957,6001.75624685724,3977.34652718545,71397.9217135295,4,2017,0.0580281882107198,0.0283897282589375,0.0840606575488029,0.0557067549268983
30,4630.10418478922,2309.40837609076,6836.52755689592,4852.51199103692,69247.4994955592,3,2017,0.0668631245679297,0.0333500616327506,0.0987259844282802,0.0700749056122686
31,9613.01033961372,4722.05420496466,13873.1828481778,8048.85910175573,113435.448578978,5,2017,0.0847443234018756,0.0416276769221484,0.122300242313749,0.0709554129911324
32,15051.1196499491,7632.77986451374,19525.9435149742,12546.8476239743,134797.71730174,3,2017,0.111657081078441,0.0566239548955273,0.144853665965768,0.0930790808266332
33,5486.12226039248,2479.41248757836,8147.72297537598,4498.38554223092,83856.0329143486,4,2017,0.0654231075538245,0.0295674908698681,0.0971632295519888,0.0536441492149482
34,3426.64585026199,1300.2317709388,5268.46280810057,2857.16903741549,73504.1995808823,4,2017,0.0466183683354226,0.0176892174644804,0.0716756707527069,0.0388708271596309
35,4540.81043997564,2455.86520272973,6187.39881067788,4385.06096117982,69319.2637770995,3,2017,0.0655057511080456,0.0354283220697022,0.0892594420877557,0.0632589084511956
36,1883.78288480621,547.437638584479,2709.94722163847,1631.98603115227,64918.9649629439,2,2017,0.0290174510003584,0.00843263041696612,0.0417435370878961,0.0251388177874342
37,4093.86231627554,2481.37195562196,5549.87916283591,3679.18815566998,72110.9011448109,15,2017,0.0567717536639068,0.0344104971124815,0.0769631092487779,0.0510212477900054
38,12156.7524394224,7248.87210481972,16349.3841267627,9817.82493119022,107441.951279021,3,2017,0.113147167328076,0.0674678002263264,0.152169463902458,0.0913779470152568
39,1503.22594706841,869.907408020243,2030.68207644329,1212.80552127181,16546.8485390827,3,2017,0.090846661436338,0.05257239201565,0.122723192373879,0.0732952573057781
40,4210.99382704885,1955.72565488787,6193.23804672545,3559.33747399904,69992.996920523,3,2017,0.0601630736262149,0.02794173332953,0.0884836814997058,0.0508527657136994
41,866.518575876752,407.051042077889,1179.19471895121,636.410458509754,25219.2815096214,3,2017,0.0343593680710597,0.016140469423072,0.0467576651024469,0.0252350749273708
42,689.339904690076,323.820555452095,938.082572956271,506.282423742615,20062.6479295088,3,2017,0.0343593680710597,0.016140469423072,0.0467576651024469,0.0252350749273708
43,8645.22937619615,4061.29604672177,11764.8732785368,6349.655628706,251582.185090816,3,2017,0.0343634402136836,0.0161430192096301,0.0467635388184974,0.025238892119543
44,5297.61587473906,2886.744503075,7234.23478887878,4123.15649013667,86856.5091328844,15,2017,0.0609927330447287,0.0332357877595389,0.0832894950660625,0.0474708980512736
45,3608.87468959294,1512.27947979863,5565.10689558699,3314.23890869921,66183.8168624332,15,2017,0.0545280532413867,0.0228496866982148,0.0840856142696391,0.050076273412699
46,6523.05344605259,3870.9004828257,8475.16554277288,5383.70918323983,85037.2058965304,3,2017,0.0767082287956351,0.0455200807930548,0.0996642052548751,0.0633100432508389
47,7284.66006495357,3421.95563464442,9913.62858720192,5350.60764901045,211975.726296838,3,2017,0.0343655388860542,0.0161431485313206,0.0467677538385666,0.0252416054540026
48,5696.63883966021,2423.05876229491,8707.0946824252,4966.14069410254,92023.9845073595,3,2017,0.0619038489819426,0.0263307307900923,0.0946176665685332,0.0539657212267893
49,7282.42969545384,3416.41613120514,10441.0763037668,6461.68076558144,85962.1777564188,3,2017,0.084716672908046,0.0397432477907418,0.121461281883208,0.0751688816434034
50,5219.1291212832,1940.04747421932,7612.94005907043,4745.37829564251,130300.593451214,3,2017,0.0400545307050907,0.0148890148757895,0.058425981474296,0.036418700559635
51,8251.09678863842,2065.30651685771,13658.9600402414,5941.41491075489,150844.646107255,15,2017,0.0546993015766144,0.01369161299493,0.0905498497475969,0.0393876419487263
52,6560.32496153129,3317.52357560391,9148.74293723063,5703.29172768598,101715.487865224,3,2017,0.0644968145876066,0.0326157170872516,0.0899444433610052,0.0560710256361649
53,4983.35386291674,2124.32104882612,7233.23610308951,4102.70465184207,93857.9632437876,16,2017,0.05309463034024,0.0226333597641405,0.0770657688820908,0.0437118440465799
54,5419.82464111954,2104.54790917121,7218.3756744345,4167.07328183832,130527.669673869,4,2017,0.0415224193817393,0.016123385290104,0.0553014980844293,0.0319248270673183
55,9468.03769537384,4330.81607359598,11796.622463902,7152.11383726284,198431.925988125,4,2017,0.0477142861373047,0.0218251979968947,0.0594492161740545,0.0360431609059263
56,5908.84359101233,3192.24809529248,8056.10720886175,5288.03027094688,87924.1415875586,12,2017,0.0672038814860427,0.0363068440322901,0.0916256566558472,0.0601430980782546
57,4541.84242258326,2550.75556614381,6111.97136600078,3840.4567921487,77971.4879044228,12,2017,0.0582500417094854,0.0327139526857628,0.0783872609112297,0.0492546300624187
58,3690.99050785959,1668.97819512621,5291.48245767443,3172.86459741649,66251.2383363709,12,2017,0.0557120229077031,0.025191652820925,0.0798699404048647,0.0478914006302375
59,2384.34437938843,1179.56610592535,3348.25615616927,2099.25770040188,60425.2832344466,12,2017,0.0394593827576664,0.0195210687113985,0.0554115095030374,0.0347413795688286
60,5036.53524122088,2332.96472181975,7567.46550102328,4097.55436503423,101379.395079395,15,2017,0.0496800679987931,0.0230122178179568,0.0746450054776595,0.0404180194784672
61,2653.03869897053,1734.19565944092,3388.99891343401,2533.63884672603,95947.7022275592,11,2017,0.0276508831100334,0.0180743844738244,0.0353213139528482,0.0264064567249042
62,5541.05662950214,2687.69023274247,7731.29706900681,4631.02469007663,113892.549854062,11,2017,0.0486516162523558,0.0235984727375616,0.0678823775472005,0.0406613487538092
63,4885.35232334783,2505.95177854031,6908.8660035345,4724.81777943607,83347.1096465269,11,2017,0.0586145379733801,0.0300664508843557,0.0828926885747429,0.0566884418604785
64,5680.04797398913,3516.85230801461,7141.34930251806,4994.92671168064,82812.4141521124,14,2017,0.0685893296572159,0.0424676945361688,0.0862352507849924,0.0603161586680206
65,5083.56490275951,2575.86310314354,7114.67594241544,4174.27772293678,69353.7763661144,14,2017,0.0732990353102574,0.0371409206262354,0.10258527098593,0.0601881821243737
66,4974.08820207554,2878.2160084352,6267.66353437104,4481.4009981591,63112.9376067602,15,2017,0.0788124969410829,0.0456042155155032,0.0993086959986425,0.0710060594244798
67,7822.56012721303,4170.87465255192,11013.2427230681,7125.08419880159,88744.7877184103,15,2017,0.0881466994099331,0.0469985309535725,0.124100164147256,0.0802873541306976
68,6521.8140562144,3018.43753059521,9832.79998115509,5660.01822730016,84112.6752481429,15,2017,0.0775366380509743,0.0358856441278373,0.116900335795373,0.0672909072336886
69,4749.16988827213,1770.07127480316,7038.95639455651,3941.73498445735,126115.552659202,15,2017,0.0376572895898547,0.0140353131511572,0.0558135475453822,0.0312549475567774
70,5815.4129581354,3515.68939863116,7842.01675775755,5157.04082276849,76378.4890591619,15,2017,0.0761394082256701,0.0460298369598271,0.102673106713112,0.0675195449175998
71,9125.36696361273,5446.91296189244,12260.2327755844,8792.89892308351,91520.9164627253,15,2017,0.0997079937167076,0.059515498450137,0.133960992191088,0.0960752936369982
72,3487.47905627457,1783.96738399328,4793.70180334492,2832.12451589819,109795.954401822,15,2017,0.0317632746604796,0.0162480247447411,0.0436600950322934,0.0257944341513114
73,6628.85005993571,4164.62235502673,8627.23340308583,5731.54857392996,73565.4873127193,16,2017,0.0901081512823691,0.0566110890739207,0.117272837008642,0.0779108354107101
74,6425.70924599046,3723.90439752151,8846.12279806685,6213.94019060736,83348.5947214409,15,2017,0.0770943921426127,0.0446786704678964,0.106134036544125,0.0745536287849237
75,1256.7806709139,547.964519771631,1736.07657455349,979.007519495075,64488.9008007186,11,2017,0.0194883252049459,0.00849703612509899,0.026920548388912,0.0151810235147343
76,3084.48761326404,1344.85593445104,4260.81532110108,2402.75707222173,158272.613601463,12,2017,0.019488448083829,0.00849708552761655,0.0269207364694817,0.0151811296821822
77,2848.21605500793,1241.84016485754,3934.4367310449,2218.70602174677,146148.918336385,11,2017,0.0194884511457847,0.00849708762126615,0.0269207379420295,0.0151811320056441
78,3199.5896762658,1395.0657964096,4419.79883135174,2492.43883229309,164177.607709189,11,2017,0.0194885875175701,0.00849729640890317,0.0269208383105486,0.0151813567457263
79,3266.26602909412,1424.12683079781,4511.90805241645,2544.36756128829,167600.544433204,11,2017,0.0194883974878486,0.00849714919252771,0.02692060498774,0.0151811413852675
80,1816.47878969019,791.996527877956,2509.22563334876,1415.00138828268,93208.56310573,11,2017,0.0194883252049459,0.00849703612509899,0.026920548388912,0.0151810235147343
81,1691.60989639177,737.552905796872,2336.73582370434,1317.7310583068,86801.1397271269,11,2017,0.0194883373848502,0.0084970417222111,0.0269205661475211,0.0151810340561114
82,1432.37921919439,624.526625171191,1978.64278618346,1115.79534824281,73499.3491788487,11,2017,0.0194883252055597,0.00849703612546972,0.0269205483897381,0.0151810235152927
83,852.380148043378,371.643270218197,1177.45064185024,663.987435290499,43737.988722964,11,2017,0.0194883252049459,0.00849703612509899,0.026920548388912,0.0151810235147343
84,5333.02832890705,2325.23911314167,7366.87653763352,4154.33284539939,273650.563041549,11,2017,0.0194884610125846,0.00849711064832937,0.0269207432126313,0.0151811595021956
85,1955.99615936925,852.826580845584,2701.95218929969,1523.68330381052,100367.261060515,12,2017,0.019488388332027,0.00849705941792497,0.0269206528179601,0.0151810788469344
86,1659.45977787131,723.535220826571,2292.32459844133,1292.68665443127,85151.4822543277,12,2017,0.0194883252051313,0.00849703612516738,0.0269205483892188,0.0151810235148968
87,2976.58131436233,1836.04403992083,3846.51807022504,2496.36955611247,49665.1654775853,5,2017,0.0599329788945476,0.0369684470446287,0.0774490134732569,0.0502639935275989
88,9829.44929568593,6063.04157406243,12702.4904819226,8243.60597037823,163978.942329009,5,2017,0.0599433631908907,0.0369745132390076,0.0774641566868762,0.0502723450541483
89,3820.06488675651,1233.3764888747,5510.30961971094,3186.44116906159,71012.4230910273,5,2017,0.05379431824006,0.0173684608296452,0.0775964173571088,0.0448716017615263
90,7385.24930644022,4504.6254830802,9949.96773645191,6116.20210030233,83738.1165478698,5,2017,0.088194595375433,0.0537942058979208,0.118822444863134,0.0730396425480377
91,7182.54268534972,4827.69521893795,9147.15829443675,6564.2464052611,104518.860973156,5,2017,0.0687200627568497,0.0461897036954686,0.0875168195411741,0.0628044196439055
92,6797.5192449696,3902.40269006769,8685.67262539323,5800.02946986336,93185.1131834481,7,2017,0.0729464075617714,0.0418779626568168,0.0932088005118828,0.062242017761412
93,4263.9786933101,2127.77868115559,6129.82331356597,3073.15691771706,179346.295675363,5,2017,0.0237751143799946,0.0118640793395984,0.0341787004324953,0.0171353241846702
94,3401.71031466332,1697.62352173789,4890.13752677755,2451.80569081096,143066.658611367,5,2017,0.0237771004626863,0.0118659619104504,0.0341808327268014,0.0171375057935137
95,4085.55019782825,2039.19413429095,5872.9070295055,2945.01937124519,171779.737122984,5,2017,0.0237836561299616,0.0118709818075401,0.0341885901554318,0.0171441604264229
96,3112.30756367479,1498.59429684633,4604.02476895331,2502.91355096604,176168.641332049,7,2017,0.0176666377179387,0.00850658939931158,0.0261341901381613,0.0142074862588538
97,4561.88241614556,1831.64365079966,6431.50608883649,3671.06306405325,90921.3404722678,7,2017,0.0501739458794825,0.0201453656675721,0.0707370355015629,0.0403762531984773
98,3397.3528895551,1364.50091210993,4789.84634486646,2734.03834454145,67861.1936332531,7,2017,0.0500632645502177,0.0201072341798789,0.0705829957951013,0.0402886863340071
99,9363.20812764708,2669.49483790443,15801.5625105744,7426.9229968535,104893.929226372,7,2017,0.0892635846202335,0.0254494693600749,0.150643251016681,0.070804126145617
100,4090.91592521819,2200.16859769596,5982.84493723518,3096.08535541204,74975.0671055415,5,2017,0.0545636847441492,0.0293453368250917,0.0797977936960457,0.041294866079329
101,8603.55064956911,5929.33623260284,10641.8602498317,7654.90676168896,136341.179568005,5,2017,0.0631030967813929,0.0434889609389463,0.0780531625408425,0.0561452290932454
102,6905.76014475953,3596.92394188304,10109.1417494262,5284.05005667387,97672.9908755199,5,2017,0.0707028635332835,0.036826188177929,0.103499868887089,0.0540993985062684
103,10832.7202598153,4679.37058720647,17603.1771175979,6798.22538200934,126645.738817586,5,2017,0.0855356079166484,0.0369485039993838,0.138995415731694,0.0536790692326504
104,5158.83257080352,2131.86586323453,7984.90470677427,3691.35285995269,84890.0934436591,5,2017,0.0607707255526511,0.0251132467494506,0.0940616788468231,0.043483906192218
105,6243.12185830675,2578.75644978446,9664.8297810196,4466.40232908559,102719.783207833,5,2017,0.0607781837474779,0.0251047692007572,0.0940892735478693,0.0434814228535581
106,5394.91542585327,2730.65123219101,6784.11079571427,4083.23019488406,246970.960923491,5,2017,0.0218443310326049,0.0110565680352879,0.0274692650923277,0.0165332401008433
107,3670.81001892453,1857.86525204865,4615.89262627004,2778.26624210371,168086.608545652,5,2017,0.0218388011435638,0.0110530236056495,0.0274613942550717,0.0165287780278412
108,6753.02446506134,4519.71754629926,8412.84894797031,5871.03914681476,88361.5423397923,5,2017,0.0764249274768512,0.051150279031106,0.0952093945533328,0.0664433756060732
109,3816.31928227348,1726.11902822199,4862.05096622336,2701.29122945392,97975.7792501957,5,2017,0.0389516604152537,0.0176178137232682,0.0496250298128009,0.0275710104081516
110,8949.2494619383,5837.35252204354,11318.9050416848,7524.54145707165,108129.218904593,5,2017,0.0827643957165233,0.0539849689212505,0.10467943037369,0.0695884196084953
111,5345.99275929084,2670.3113577964,7542.00913970315,4545.30424216765,89546.8520130329,5,2017,0.0597005102816207,0.0298202705931835,0.0842241683560854,0.0507589506497237
112,5238.28801817329,2505.06313850416,6427.32589348061,4030.09923377749,98317.5929487974,5,2017,0.0532792541097027,0.0254792968722166,0.0653731005887001,0.0409906214432682
113,6002.54789330247,2804.64931212079,7638.70291967569,4311.59202442014,115724.928245611,5,2017,0.0518691001524136,0.0242354811071327,0.0660074111557326,0.0372572451742581
114,4661.13045232677,2833.64590395413,5975.96925403044,3714.58117739233,57766.5764287539,5,2017,0.0806890548217887,0.0490533813692247,0.103450292945798,0.0643032945179587
115,7496.19508072425,5264.50166216006,9734.7519739452,6146.60891384179,88394.7638683781,5,2017,0.0848036099953417,0.0595567139021835,0.110128151803657,0.0695358938114732
116,7270.70896522702,5106.44685196989,9441.83154022768,5961.76668889247,85728.4672714958,5,2017,0.0848109058359951,0.0595653580950904,0.110136479056905,0.0695424388028774
117,3263.09002875108,1544.16478919351,4798.47254100649,2291.50518826781,71893.8766618675,5,2017,0.0453875932174044,0.0214783909408036,0.0667438280394135,0.031873440335472
118,3950.53597539066,2114.51254895255,6041.18801953352,2819.01937858986,87837.3113523588,5,2017,0.0449756022192337,0.0240730563856878,0.0687770143065894,0.0320936437510181
119,2250.23506095752,1193.00102833764,2838.17371744052,1721.29525257707,79784.6828836484,5,2017,0.0282038479019724,0.0149527576624879,0.0355729146856357,0.0215742569922508
120,3895.21641249333,2064.5610500916,4913.60088955564,2979.25664713722,138119.64187086,5,2017,0.0282017558091795,0.0149476281731307,0.0355749611206622,0.0215701156387502
121,2354.05933966712,1534.31212020976,2907.16365622745,2055.4305013238,36243.0207377967,5,2017,0.0649520733025475,0.0423340022154852,0.0802130616335647,0.0567124499967592
122,5523.93033086956,3600.30917514021,6821.82948153565,4823.17630232528,85047.2091344236,5,2017,0.0649513415794582,0.04233306667888,0.0802122674096599,0.0567117528183892
123,4489.72889444109,3048.27619391661,5768.53821322267,3934.37618029486,80085.9516891945,5,2017,0.0560613790526617,0.0380625581593469,0.0720293396226318,0.0491269204811823
124,7153.14764043963,3381.24991917118,10051.4166303581,5972.4782954444,92243.4736630231,5,2017,0.0775463819431927,0.0366557089070963,0.108966154798953,0.0647468927423809
125,6381.33860543154,4432.52654392438,7884.18921269671,5462.79329450456,79000.2419007445,5,2017,0.0807761907039351,0.056107759131844,0.0997995578621438,0.0691490704720625
126,7833.58360347684,3072.39591148666,11759.7136252715,6286.15528450509,101730.648386646,5,2017,0.0770031817127897,0.0302012811302396,0.115596566145696,0.06179214803206
127,5311.81709996851,2710.86544639049,6877.39375816391,4162.21851308989,81248.4184789104,5,2017,0.0653774830256824,0.0333651472501479,0.0846464938877434,0.0512283019289819
128,7516.37596016273,4083.53455720934,9928.86626129924,6489.84818109326,96329.654981295,3,2017,0.0780276433214906,0.0423912507316907,0.103071751510241,0.0673712387151541
129,5885.11425197311,3885.23355150061,6728.94001388153,4812.12294580199,168257.255377253,5,2017,0.0349768825051733,0.0230910313067299,0.0399919753760064,0.0285997946122004
130,7484.15364329156,3149.08618483885,11052.4997892223,5285.51169198736,91222.8676623479,5,2017,0.0820425166965085,0.0345207979702509,0.121159310954047,0.0579406439134444
131,15522.374212374,7361.1171771817,19474.6060828374,10401.9130798981,157039.1911563,5,2017,0.0988439516153946,0.0468743956395907,0.12401112066003,0.0662376888425592
132,7401.40711313224,2904.21124835885,11634.6558296176,4309.67592847412,161024.891195865,5,2017,0.0459643664911993,0.0180357907823472,0.0722537723404861,0.0267640356498175
133,8177.24983521429,3652.4903869154,11232.0643878137,5622.99610632387,100620.868750225,5,2017,0.0812679311635939,0.0362995314220763,0.111627583098049,0.0558830009735063
134,7493.9861841463,2396.87384311792,11947.3303016309,4898.23122446305,119833.326435061,3,2017,0.0625367450531998,0.0200017300230484,0.0996995631937597,0.0408753672303125
135,4532.80085766882,1488.84218694403,6845.8225512337,3107.78823078969,68296.43939326,5,2017,0.0663695047346224,0.0217997043501943,0.100236888072811,0.0455043961061371
136,5777.19237414009,1982.88528019417,8776.26678471694,4039.2292982965,88329.2610881308,5,2017,0.0654051930580047,0.0224487927982975,0.0993585441177912,0.0457292322899243
137,8929.58194588322,3494.85036788707,13241.3785430049,6278.67538862059,130145.042316868,5,2017,0.0686125401852964,0.0268535036423289,0.101743242057317,0.0482436770302298
138,9434.1231202807,4832.25482871896,14400.5872485421,6709.30389160126,113421.450828853,5,2017,0.0831775916401942,0.0426044173602627,0.126965288693686,0.0591537477485211
139,5421.36280443335,2357.52865831146,8497.96859057629,3733.38886302548,64674.1026920865,5,2017,0.0838258681414486,0.0364524370679816,0.131396776094987,0.0577261795312438
140,4003.81710145629,2163.39687683092,5521.55156287338,3119.21616748965,93336.3530419699,5,2017,0.0428966524935458,0.0231785023340062,0.0591575670456134,0.033419091981096
141,4619.2414612146,2967.2383670746,6085.87541591317,3856.2210224748,84213.6055667163,5,2017,0.0548514866467166,0.0352346672144784,0.0722671280365947,0.0457909502452047
142,3074.78433058125,1370.53912738734,4341.96010878543,2254.77863424929,108433.834342622,5,2017,0.0283563183873563,0.0126394048102809,0.0400424842956856,0.0207940505647415
143,3730.27854500238,1662.70433736039,5267.53955475648,2735.46901984943,131562.580360554,5,2017,0.0283536438307866,0.0126381250109542,0.0400382809482798,0.020792150871112
144,5716.0721930236,3244.3090801524,8185.87077570816,4388.07219688926,83123.323498914,5,2017,0.0687661651678096,0.039030069342629,0.0984786270704768,0.0527899031485019
145,6099.82060800985,3287.45646670649,8769.60000565659,4663.35224274314,105639.423354765,5,2017,0.0577418961056335,0.0311195987473952,0.0830144630400527,0.0441440524252238
146,8523.99876095499,3198.58717702045,14016.3823807295,5629.78668890539,110629.99220925,5,2017,0.0770496191017746,0.0289124776486517,0.126696044181386,0.0508884306730945
147,10185.6101150371,4495.34883012917,15170.3698020924,6919.60301285722,105333.494062704,5,2017,0.0966986826523929,0.0426772971895639,0.144022278355844,0.0656923334256628
148,10084.3662590649,3292.47380531704,17272.386285589,7085.51874679762,115979.201065645,7,2017,0.0869497820851271,0.028388484961657,0.148926584481409,0.0610930122098978
149,14899.104053973,4655.94854192382,26744.9917653458,9300.35429348068,127002.257079345,7,2017,0.117313695020906,0.036660360603001,0.210586743735088,0.0732298347081365
150,10925.8477730292,3817.94474491982,19094.2813447586,7295.67159478762,93575.888296482,5,2017,0.116759220477952,0.0408005183218053,0.204051296678702,0.0779652934917627
151,5191.86655740774,3325.64680064805,6713.74797171561,4434.79135387861,73124.2608875569,15,2017,0.0710006021857954,0.0454793902910266,0.0918128660751776,0.0606473323634407
152,694.242628706419,274.480581139405,906.815063868169,550.959538185104,23628.3446226716,14,2017,0.0293817717573108,0.0116165810818604,0.0383782731439456,0.0233177375302227
153,510.942726209519,201.984736402259,667.418091056823,405.499481245915,17390.0408880842,14,2017,0.0293813412802049,0.0116149661580532,0.0383793284531116,0.0233179141932764
154,4144.17134161966,2033.45154816743,6042.26497705785,3755.77143110234,65470.9229381719,16,2017,0.0632978909665479,0.0310588495917148,0.0922892897472046,0.0573654878005789
155,7469.53236110057,3830.14994221432,10895.3316147362,6446.10765248855,89253.7624740542,14,2017,0.0836887113108754,0.0429130362244139,0.122071398591218,0.0722222511836677
156,9152.24596383665,4142.07882951954,13707.5371151363,7344.19347704193,105405.940287987,14,2017,0.0868285595558573,0.0392964458948201,0.130045205020561,0.0696753281359316
157,5857.107973616,3061.08361989447,8366.38496562399,4722.19361293507,85858.4262616196,14,2017,0.0682182079108786,0.0356526872571252,0.0974439589671809,0.0549997690214593
158,5737.46812401095,2761.14686227755,8252.40187929612,4622.21832613532,78494.9942296221,14,2017,0.0730934269162068,0.0351760884802456,0.105132842677271,0.05888551711481
159,2020.45297068668,848.215352290821,2739.94013945776,1717.67640000326,65447.6638609403,14,2017,0.0308712771624611,0.0129602082374256,0.0418645980287309,0.0262450376174295
160,6849.87941444776,2898.69598532281,9388.57287729755,5789.91915181849,207227.380343834,14,2017,0.0330548955600479,0.0139879970519015,0.0453056582663929,0.0279399331411312
161,8183.75540949166,4679.59276970846,11188.0124366482,6917.85142630452,87423.03735319,14,2017,0.0936109709438395,0.053528142139501,0.127975563139594,0.0791307604465437
162,5479.95281125902,2048.23766047493,8532.99738053212,3208.82453236382,116745.07126935,14,2017,0.046939478914839,0.0175445321862823,0.0730908576075568,0.0274857387765907
163,5658.24199608879,2450.50995310894,8053.6345648743,4047.65605335886,65849.2013634061,16,2017,0.085927268348515,0.0372139661889771,0.122304210197299,0.061468567113226
164,8846.7897273713,3896.03058811646,14493.8702701686,6379.52906872142,99350.6277979754,14,2017,0.0890461381417822,0.0392149569103765,0.145886046131899,0.0642122673013589
165,7705.04340317044,2139.8409551643,10180.1756105826,4397.91889193257,99855.0158421183,16,2017,0.0771623071529322,0.0214294789011663,0.101949566826753,0.0440430443562911
166,6661.31336973096,3117.96145903073,9974.08983514539,5070.04049089819,81366.7890350609,14,2017,0.0818677183741465,0.038319829208047,0.122581829188904,0.0623109323966749
167,6963.47575554312,1857.74791117272,10597.6426406886,5468.99188626391,93752.2454984332,3,2017,0.0742752956851523,0.0198155030985767,0.113038813996895,0.0583345162261239
168,1269.08509621786,211.648679815509,1981.13137175467,998.893631046701,21730.6776589473,3,2017,0.0584006222049561,0.00973962630789679,0.091167491545712,0.0459669802628276
169,4871.25864372325,2319.91868296529,7398.99815278788,4076.53821240204,77106.5795091486,16,2017,0.0631756547201694,0.0300871689255783,0.0959580647966624,0.0528688762794668
