county,year,state,state_name,regbez,area,population,employees,pop_density,total_employees,brownweights,brown1,brown0_3,brown0_5,crosswalked,share_manufacturing_regstat,working_population_regstat,manufacturing_regstat,unemployed_regstat,hh_income_vgrdl,schulabganger_mit_allgemeiner_hochschulreife_inkar,auslanderanteil_inkar,arbeitslosenquote_inkar,gdp_pc_ardeco,n_crimes_2015,anti_refugee_violence_2015,anti_refugee_violence_crimeratio,anti_refugee_violence_popratio,anteil_beschaftige_in_sektoren_mit_co2_fte_anstieg,isei_combined_2015,unemp_rate_regstat,post_2015,post_2019,brownness_share,brown1_share,brown0_3_share,brown0_5_share
1001,1990,01,Schleswig-Holstein,010,56.36,86.6,,1536.55074520937,,,,,,,,,,,,,,,26531.86,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,,,,
1001,1991,01,Schleswig-Holstein,010,56.36,87.2,,1547.1965933286,,,,,,,,,,,,,,,26270.77,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,,,,
1001,1992,01,Schleswig-Holstein,010,56.44,87.5,,1550.31892274982,,,,,,,,,,,,,,,28722.02,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,,,,
1001,1993,01,Schleswig-Holstein,010,56.44,88,,1559.17788802268,,,,,,,,,,,,,,,31240.41,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,,,,
1001,1994,01,Schleswig-Holstein,010,56.44,87.9,,1557.40609496811,,,,,,,,,,,,,,,32048.5,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,,,,
1001,1995,01,Schleswig-Holstein,010,56.44,87.3,,1546.77533664068,,,,,,,,,,,,32.79,7.76,,32586.13,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,,,,
1001,1996,01,Schleswig-Holstein,010,56.44,86.6,,1534.37278525868,37814,9967.902778,3294,10807,8756,0,,,,,,30.4,8.33,,31694.5,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,0.263603500766912,0.087110593959909,0.28579362141006,0.231554450732533
1001,1997,01,Schleswig-Holstein,010,56.44,85.5,37.5,1514.8830616584,37547,9912.165228,3250,10678,8601,0,,,,,,32.42,10.23,,32963.61,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,0.263993534183823,0.0865581804138813,0.284390230910592,0.229072895304552
1001,1998,01,Schleswig-Holstein,010,56.44,84.7,37.6,1500.70871722183,37608,9644.334613,3081,10296,8220,0,,,,,,28.48,8.45,14.6,35133.53,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,0.256443698495001,0.0819240587109126,0.273771537970645,0.218570516911295
1001,1999,01,Schleswig-Holstein,010,56.44,84.4,38.2,1495.39333805812,39921,9606.9764868,3009,9941,7992,0,,,,,,32.88,8.65,13,33639.71,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,0.240649695318254,0.0753738633801759,0.249016808196188,0.200195385887127
1001,2000,01,Schleswig-Holstein,010,56.46,84.3,39,1493.09245483528,39756,9482.3734736,3017,9845,7918,0,,,,,,33.91,8.32,11.84,30798.42,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,,0,FALSE,0.238514273910856,0.0758879162893651,0.247635577019821,0.19916490592615
1001,2001,01,Schleswig-Holstein,010,56.46,84.5,37.7,1496.63478568898,38847,9206.2557294,2985,9710,7855,0,15.669014084507,56800,8900,5045,15142,30.59,8.24,12.12,30629.77,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0815749050044466,0,FALSE,0.236987559641671,0.0768399104177929,0.249954951476304,0.20220351635905
1001,2002,01,Schleswig-Holstein,010,56.38,84.7,37.6,1502.30578219227,38027,8861.6718574,2848,9379,7622,0,15.2173913043478,55200,8400,5061,15175,31.77,8.17,12.09,32779.26,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0839846666998556,0,FALSE,0.233036312551608,0.0748941541536277,0.246640544876009,0.200436531937834
1001,2003,01,Schleswig-Holstein,010,56.37,85.3,36.1,1513.21624977825,36700,8442.5057576,2735,8921,7242,0,15.1571164510166,54100,8200,5678,15497,31.04,8.14,13.68,33588.78,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0949847770082639,0,FALSE,0.230041028817439,0.0745231607629428,0.24307901907357,0.19732970027248
1001,2004,01,Schleswig-Holstein,010,56.38,85.8,35.2,1521.81624689606,36423,8514.4160126,2887,9040,7413,0,14.7388059701493,53600,7900,5768,15451,32.74,8.21,14.02,35501.61,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0971567174235278,0,FALSE,0.233764819279027,0.079263102984378,0.248194821953161,0.203525245037476
1001,2005,01,Schleswig-Holstein,010,56.38,86.1,35.1,1527.13728272437,37177,8980.9969224,3299,9345,7796,0,13.9705882352941,54400,7600,7521,16214,35.79,8.23,18.28,35860.92,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.121461216711616,0,FALSE,0.241574008725825,0.0887376603814186,0.251365091319902,0.209699545417866
1001,2006,01,Schleswig-Holstein,010,56.38,86.6,36.5,1536.00567577155,38634,9494.8149524,3609,9734,8193,0,13.1672597864769,56200,7400,6439,16827,33.81,8.15,15.39,37284.27,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.102795383068057,0,FALSE,0.245763186633535,0.0934151265724491,0.251954237200393,0.212067091163224
1001,2007,01,Schleswig-Holstein,010,56.38,87.8,37.4,1557.28981908478,38510,9407.3456226,3713,9746,8246,0,12.6537785588752,56900,7200,5313,17521,36.11,8.05,12.5,37379.03,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0854001575233472,0,FALSE,0.244283189368995,0.0964165151908595,0.25307712282524,0.214126200986757
1001,2008,01,Schleswig-Holstein,010,56.74,88.7,37.2,1563.27106097991,38071,9040.0710866,3644,9447,8015,0,11.7750439367311,56900,6700,4948,17406,38.46,8.18,11.46,37693.08,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0800025869874531,0,FALSE,0.237452945459799,0.095715899240892,0.248141630112159,0.21052769824801
1001,2009,01,Schleswig-Holstein,010,56.74,88.5,36.5,1559.74621078604,37875,8572.3642456,3392,8928,7562,0,10.6007067137809,56600,6000,5530,17339,41.8,7.83,12.94,36299.22,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0890069209721552,0,FALSE,0.226333049388779,0.0895577557755776,0.235722772277228,0.199656765676568
1001,2010,01,Schleswig-Holstein,010,56.74,88.8,36.8,1565.03348607684,38418,8456.8792386,3293,8771,7494,0,9.80392156862745,56100,5500,5491,17245,42.76,7.72,12.7,36654.83,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0891526359370687,0,FALSE,0.220128045150711,0.0857150294132959,0.22830444062679,0.195064813368733
1001,2011,01,Schleswig-Holstein,010,56.74,89.4,36.9,1575.60803665844,,,,,,,9.31899641577061,55800,5200,5151,17554,45.06,6.29,11.89,36941.82,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0845105084412069,0,FALSE,,,,
1001,2012,01,Schleswig-Holstein,010,56.74,83.5,36.8,1471.62495593937,39258,1750.8709293,1195,2238,1505,0,9.6085409252669,56200,5400,5127,17965,42.28,6.52,11.34,37588.72,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0836010240187846,0,FALSE,0.0445990862830506,0.0304396556115951,0.0570074889194559,0.0383361353100005
1001,2013,01,Schleswig-Holstein,010,56.74,84,37.9,1480.43708142404,39810,1782.4532873,1205,2283,1525,0,9.80735551663748,57100,5600,5205,17976,42.51,7.02,11.1,37694.82,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0835406468180724,0,FALSE,0.0447740087239387,0.0302687766892741,0.0573474001507159,0.038306958050741
1001,2014,01,Schleswig-Holstein,010,56.74,84.7,39.5,1492.77405710257,39898,1992.2408155,1230,2390,1533,0,9.68858131487889,57800,5600,5087,17981,40.97,7.92,10.55,37745.17,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.080891122171514,0,FALSE,0.0499333504310993,0.0308286129630558,0.059902752017645,0.0384229785954183
1001,2015,01,Schleswig-Holstein,010,56.74,85.9,40.8,1513.92315826577,41710,2258.4989025,1358,2833,1789,0,9.55631399317406,58600,5600,4870,18223,44.16,9.68,9.96,39474.8,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.076729163384276,0,FALSE,0.0541476600935028,0.0325581395348837,0.0679213617837449,0.0428913929513306
1001,2016,01,Schleswig-Holstein,010,56.74,87.4,41.5,1540.35953471977,42758,2258.1468371,1352,2795,1813,0,9.5959595959596,59400,5700,4495,18005,59.3,11.72,9.03,39875.19,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0703497926285312,1,FALSE,0.0528122652392535,0.0316198138360073,0.0653678843725151,0.0424014219561252
1001,2017,01,Schleswig-Holstein,010,56.74,88.5,42.5,1559.74621078604,43790,2622.9600908,1742,3137,2241,0,9.68280467445743,59900,5800,4512,18493,47.4,13.27,8.95,41671.02,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.070049059181519,1,FALSE,0.0598986090614296,0.0397807718657228,0.0716373601278831,0.0511760675953414
1001,2018,01,Schleswig-Holstein,010,56.73,89.5,44,1577.64851048828,44609,2450.2448182,1519,3010,2046,0,9.67213114754098,61000,5900,4304,18753,42.96,14.19,8.31,41944.28,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0659071419821144,1,FALSE,0.054927140671165,0.034051424600417,0.0674751731713331,0.0458651841556637
1001,2019,01,Schleswig-Holstein,010,53.02,90.2,44.6,1701.24481327801,45082,2383.3294211,1472,2911,1965,0,9.74025974025974,61600,6000,4174,19384,45.48,15.21,7.96,44197.6,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0634597257274911,1,FALSE,0.0528665414378244,0.032651612617009,0.0645712257663813,0.0435872410274611
1001,2020,01,Schleswig-Holstein,010,56.73,89.9,44,1584.69945355191,44919,2405.5680731,1517,2893,1999,0,9.64052287581699,61200,5900,4722,19879,43.82,15.79,9.06,43523.15,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0716301083098207,1,TRUE,0.0535534645272602,0.0337719005320688,0.0644048175604978,0.0445023264097598
1001,2021,01,Schleswig-Holstein,010,56.73,91.113,,1606.08143839239,44872,1690.3608408,819,2154,1329,0,9.10596026490066,60400,5500,4369,20282,,,,45856.29,10828,2,0.18470631695604,0.232828870779977,12.1671279573423,0.0777159,0.0674551096975405,1,TRUE,0.037670726528793,0.0182519165626671,0.0480032091281868,0.0296175788910679
1002,1990,01,Schleswig-Holstein,010,111.73,243.6,,2180.25597422357,,,,,,,,,,,,,,,22822.04,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,,,,
1002,1991,01,Schleswig-Holstein,010,111.73,247.1,,2211.5814910946,,,,,,,,,,,,,,,23020.6,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,,,,
1002,1992,01,Schleswig-Holstein,010,111.97,249.2,,2225.5961418237,,,,,,,,,,,,,,,25623.1,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,,,,
1002,1993,01,Schleswig-Holstein,010,116.74,248.9,,2132.08840157615,,,,,,,,,,,,,,,28421.32,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,,,,
1002,1994,01,Schleswig-Holstein,010,116.74,246.6,,2112.38649991434,,,,,,,,,,,,,,,30061.93,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,,,,
1002,1995,01,Schleswig-Holstein,010,116.82,246,,2105.80380071906,,,,,,,,,,,,30.26,8.32,,31223.58,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,,,,
1002,1996,01,Schleswig-Holstein,010,116.82,243.7,,2086.11539120014,104943,23416.417186,8012,26181,20459,0,,,,,,29.8,8.51,,31407.47,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,0.223134627235737,0.0763462069885557,0.249478288213602,0.194953450920976
1002,1997,01,Schleswig-Holstein,010,117.3,240.5,102.2,2050.29838022165,102161,22663.079454,7732,25175,19772,0,,,,,,31.39,8.24,,31007.02,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,0.221836899149382,0.0756844588443731,0.246424760916592,0.193537651354235
1002,1998,01,Schleswig-Holstein,010,118.39,237.3,101.1,2004.39226286004,101149,22031.258414,7427,24401,19264,0,,,,,,28.39,9.25,13.9,31323.55,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,0.217809947839326,0.0734263314516209,0.241238173387774,0.19045170985378
1002,1999,01,Schleswig-Holstein,010,118.39,233.8,102,1974.82895514824,103663,21896.106351,7327,24218,19258,0,,,,,,29.87,9.47,12.88,32741.43,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,0.211223930920386,0.0706809565611646,0.233622411082064,0.185775059568023
1002,2000,01,Schleswig-Holstein,010,118.39,232.6,104,1964.69296393276,104002,21906.5082818,7483,24187,19347,0,,,,,,30.87,9.42,11.31,34453.73,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,,0,FALSE,0.210635452027846,0.0719505394127036,0.23256283533009,0.186025268744832
1002,2001,01,Schleswig-Holstein,010,118.39,232.2,103.8,1961.31430019427,104444,21713.351001,7358,23966,19273,0,9.96119016817594,154600,15400,12963,14832,32.79,9.73,11.12,35516.22,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.077361947446632,0,FALSE,0.207894670837961,0.0704492359541956,0.22946267856459,0.184529508636207
1002,2002,01,Schleswig-Holstein,010,118.39,233.3,103.5,1970.60562547512,103484,20948.321364,6974,22935,18606,0,9.86928104575163,153000,15100,13702,14907,31.75,9.62,11.69,34048.06,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.082194574750153,0,FALSE,0.20243053384098,0.0673920606084032,0.22162846430366,0.179795910478915
1002,2003,01,Schleswig-Holstein,010,118.39,233,100.9,1968.07162767126,100569,20098.9313678,6604,22006,17850,0,9.66887417218543,151000,14600,15750,15294,30.95,9.55,13.42,35522.16,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0944527736131934,0,FALSE,0.199852154916525,0.0656663584205869,0.218814942974475,0.177490081436626
1002,2004,01,Schleswig-Holstein,010,118.4,233.3,99.6,1970.43918918919,99845,19720.5202172,6555,21400,17494,0,9.43271767810026,151600,14300,15980,15352,28.75,9.29,13.61,35518.59,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0953574412221029,0,FALSE,0.197511344756372,0.065651760228354,0.214332214933146,0.175211577945816
1002,2005,01,Schleswig-Holstein,010,118.4,234.4,98.9,1979.72972972973,100652,19844.2978442,6626,21457,17674,0,8.83322346736981,151700,13400,19807,15769,30.97,9.35,16.9,35888.71,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.115487997574443,0,FALSE,0.197157511467234,0.0658307832929301,0.213180065969876,0.175595119818782
1002,2006,01,Schleswig-Holstein,010,118.65,235.4,100.4,1983.98651495997,102296,20516.9875072,6882,22056,18265,0,8.3495145631068,154500,12900,17493,15940,30.01,9.23,14.73,37386.5,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.101707627636008,0,FALSE,0.200564904856495,0.0672753577852507,0.215609603503558,0.178550480957222
1002,2007,01,Schleswig-Holstein,010,118.65,236.9,101.9,1996.62873999157,105007,21058.8001382,7161,22577,18754,0,8.31202046035806,156400,13000,15262,16322,31.44,9.21,12.63,37191.02,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0889072712656266,0,FALSE,0.200546631540754,0.0681954536364242,0.21500471397145,0.178597617301704
1002,2008,01,Schleswig-Holstein,010,118.65,237.6,104.5,2002.52844500632,106573,21013.2282472,7020,22438,18674,0,8.39116719242902,158500,13300,13993,16561,36.66,8.9,11.39,39200.18,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.081122132492333,0,FALSE,0.19717215661753,0.0658703423944151,0.210541131431038,0.17522261736087
1002,2009,01,Schleswig-Holstein,010,118.65,238.3,104.1,2008.42815002107,105071,20671.2607738,7124,21978,18382,0,8.34378920953576,159400,13300,13358,16670,36.13,8.74,10.9,39413.78,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.077322034290742,0,FALSE,0.196736119136584,0.0678017721350325,0.2091728450286,0.174948368246234
1002,2010,01,Schleswig-Holstein,010,118.65,239.5,104.3,2018.54193004636,106468,20801.6792656,7012,22171,18516,0,8.17610062893082,159000,13000,13312,16760,38.88,8.71,10.75,38889.74,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0772552114768559,0,FALSE,0.195379637690198,0.0658601645564865,0.208240973813728,0.173911410001127
1002,2011,01,Schleswig-Holstein,010,118.65,242,106.2,2039.61230509903,,,,,,,8.04239401496259,160400,12900,13694,17057,39.18,7.23,11.06,40362.12,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0786586556687766,0,FALSE,,,,
1002,2012,01,Schleswig-Holstein,010,118.65,239.9,108.6,2021.91319005478,111406,2673.5729645,1126,4192,1757,0,7.99752014879107,161300,12900,12732,17416,38.55,7.57,10.12,40437.62,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0731589592718581,0,FALSE,0.0239984647550401,0.0101071755560742,0.0376281349298961,0.015771143385455
1002,2013,01,Schleswig-Holstein,010,118.65,241.5,109.5,2035.3982300885,112156,2735.5796668,1178,4201,1829,0,8.20073439412485,163400,13400,13070,17894,41.45,8.06,10.2,42044.54,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.074063580211934,0,FALSE,0.0243908454902101,0.0105032276472057,0.0374567566603659,0.0163076429259246
1002,2014,01,Schleswig-Holstein,010,118.65,243.1,115,2048.88327012221,116380,2712.9120469,1137,4077,1800,0,8.15347721822542,166800,13600,13109,17648,41.71,8.68,10.08,43084.14,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0728646148886381,0,FALSE,0.0233108098204159,0.00976971988314143,0.0350317924041932,0.0154665750128888
1002,2015,01,Schleswig-Holstein,010,118.65,246.3,117.5,2075.85335018963,118800,2914.3486655,1219,4163,1928,0,8.12574139976275,168600,13700,13022,18060,44.86,9.84,9.87,43155.72,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0716983625331733,0,FALSE,0.0245315544234007,0.0102609427609428,0.0350420875420875,0.0162289562289562
1002,2016,01,Schleswig-Holstein,010,118.65,247.4,119.5,2085.12431521281,120798,2908.8945662,1246,4119,1938,0,8.0188679245283,169600,13600,12867,18334,54.35,10.73,9.66,44197.84,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0705168605830095,1,FALSE,0.0240806517177437,0.01031474031027,0.0340982466597129,0.0160433119753638
1002,2017,01,Schleswig-Holstein,010,118.65,247.9,121.3,2089.33839022335,123394,3009.8940695,1274,4298,2000,0,8.05134189031505,171400,13800,12345,18810,46.46,11.26,9.08,45967.38,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0671855016463033,1,FALSE,0.0243925480128693,0.0103246511175584,0.034831515308686,0.0162082435126505
1002,2018,01,Schleswig-Holstein,010,118.65,247.5,123.9,2085.96713021492,126435,3164.7626841,1280,4462,2030,0,8.13148788927336,173400,14100,11331,19644,45.64,11.54,8.18,47896.51,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0613378371794664,1,FALSE,0.0250307484802468,0.0101237790168861,0.0352908609166766,0.0160556807845929
1002,2019,01,Schleswig-Holstein,010,118.65,246.8,125.5,2080.06742520017,127675,3158.2800747,1310,4367,2044,0,8.30961866818441,175700,14600,10556,20216,43.07,11.99,7.59,49118.14,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.056674684305472,1,FALSE,0.0247368715465048,0.0102604268650871,0.0342040336792638,0.0160093988643039
1002,2020,01,Schleswig-Holstein,010,118.65,246.6,125.5,2078.38179519595,127867,3181.9142581,1366,4351,2102,0,8.69565217391304,174800,15200,11776,20773,43.26,12.15,8.48,48745.16,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0631163708086785,1,TRUE,0.0248845617563562,0.0106829752790008,0.0340275442451923,0.0164389561028256
1002,2021,01,Schleswig-Holstein,010,118.65,246.243,,2075.37294563843,131140,3274.7724415,1429,4471,2144,0,8.52272727272727,176000,15000,11097,21320,,,,51357.96,26078,4,0.153385995858578,0.162403572878603,9.11953276669331,0.0773976,0.0593114801413171,1,TRUE,0.0249715757320421,0.0108967515632149,0.0340933353667836,0.0163489400640537
1003,1990,01,Schleswig-Holstein,010,214.15,212.9,,994.162969880925,,,,,,,,,,,,,,,18369.69,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,,,,
1003,1991,01,Schleswig-Holstein,010,214.16,216,,1008.59170713485,,,,,,,,,,,,,,,18612.76,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,,,,
1003,1992,01,Schleswig-Holstein,010,214.16,217.5,,1015.59581621218,,,,,,,,,,,,,,,20838.52,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,,,,
1003,1993,01,Schleswig-Holstein,010,214.16,217.3,,1014.66193500187,,,,,,,,,,,,,,,23242.36,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,,,,
1003,1994,01,Schleswig-Holstein,010,214.16,216.9,,1012.79417258125,,,,,,,,,,,,,,,24577.1,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,,,,
1003,1995,01,Schleswig-Holstein,010,214.16,217,,1013.2611131864,,,,,,,,,,,,24.88,8.41,,25711.79,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,,,,
1003,1996,01,Schleswig-Holstein,010,214.14,215.7,,1007.28495376856,82910,23605.761755,8339,27147,21738,0,,,,,,22.14,8.75,,26048.28,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,0.284715495778555,0.100578941020384,0.327427330840671,0.2621879146062
1003,1997,01,Schleswig-Holstein,010,214.14,215.4,80.4,1005.88400112076,80390,22465.130209,7889,25607,20656,0,,,,,,21.6,8.79,,25567.1,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,0.279451800087076,0.0981340962806319,0.31853464361239,0.256947381515114
1003,1998,01,Schleswig-Holstein,010,214.14,214,79.6,999.346222097693,79649,22279.833803,7857,25262,20504,0,,,,,,20.75,9.14,13.41,25674.98,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,0.279725216926766,0.0986453062813092,0.317166568318497,0.257429471807556
1003,1999,01,Schleswig-Holstein,010,214.14,213.3,80.6,996.077332586159,81762,22127.9742442,8130,25141,20566,0,,,,,,24.04,9.12,13.42,26262.65,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,0.270638857222181,0.099434945329126,0.307490032044226,0.251534942883002
1003,2000,01,Schleswig-Holstein,010,214.14,213.4,80.6,996.544316802092,81896,21975.171224,8153,25053,20574,0,,,,,,23.41,9.11,12.6,29297.91,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,,0,FALSE,0.268330214222917,0.0995530917260916,0.305912376672853,0.251221060857673
1003,2001,01,Schleswig-Holstein,010,214.14,213.5,80.8,997.011301018026,81659,21508.1161296,8088,24559,20245,0,13.2825719120135,118200,15700,12732,14976,24.78,9.04,12.26,30023.61,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.0972413161030153,0,FALSE,0.263389413654343,0.0990460328928838,0.300750682717153,0.247921233421913
1003,2002,01,Schleswig-Holstein,010,214.14,213.3,80.3,996.077332586159,80684,21160.9231988,7890,24107,19977,0,13.4302822925577,116900,15700,13053,15190,21.33,8.93,12.62,30489.74,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.100444006679338,0,FALSE,0.262269138847851,0.0977889048634178,0.298782906152397,0.247595557979277
1003,2003,01,Schleswig-Holstein,010,214.14,212.8,78.9,993.742411506491,78065,20213.7653306,7581,22845,18982,0,13.0509939498704,115700,15100,14085,15889,23.47,8.78,13.68,31604.81,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.108525638556074,0,FALSE,0.258935058356498,0.0971113815410235,0.292640748094537,0.243156344072247
1003,2004,01,Schleswig-Holstein,010,214.13,211.9,76.8,989.585765656377,77360,19874.6170008,7440,22349,18713,0,12.7622377622378,114400,14600,14323,16155,22.94,8.47,13.98,31087.58,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.111269936219634,0,FALSE,0.256910767849018,0.0961737331954498,0.288896070320579,0.241895036194416
1003,2005,01,Schleswig-Holstein,010,214.13,211.8,75.6,989.118759631999,77520,20800.9865298,8080,23304,19705,0,12.4448367166814,113300,14100,18589,16537,22.85,8.48,18.31,31725.04,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.140944278901197,0,FALSE,0.268330579589783,0.104231166150671,0.30061919504644,0.254192466460268
1003,2006,01,Schleswig-Holstein,010,214.23,211.2,77,985.856322643887,79225,21112.148504,8245,24002,20199,0,12.2077922077922,115500,14100,15655,16697,23.56,8.1,15.23,32044.47,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.119362586252907,0,FALSE,0.266483414376775,0.104070684758599,0.30295992426633,0.254957399810666
1003,2007,01,Schleswig-Holstein,010,214.2,211.5,78.8,987.394957983193,82065,21615.648247,8609,24825,20942,0,12.3194562446899,117700,14500,13609,16921,24.53,7.99,13.12,33361.06,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.103641029937019,0,FALSE,0.263396676378481,0.104904648754036,0.302504112593676,0.25518796076281
1003,2008,01,Schleswig-Holstein,010,214.2,210.9,81.2,984.593837535014,83567,21934.8604788,8930,25014,21144,0,12.5516102394715,121100,15200,12785,17040,27.02,7.62,12.22,33787.93,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.0954924001941965,0,FALSE,0.262482325305444,0.106860363540632,0.299328682374622,0.253018536024986
1003,2009,01,Schleswig-Holstein,010,214.21,209.8,81.5,979.412725829793,83659,21593.7732926,9047,24690,20936,0,12.3762376237624,121200,15000,12829,17042,27.66,6.99,12.29,32917.93,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.0957180908609331,0,FALSE,0.258116559994741,0.108141383473386,0.295126645071062,0.250254007339318
1003,2010,01,Schleswig-Holstein,010,214.21,210.2,83.3,981.280052285141,86111,22088.9942156,9361,25271,21556,0,11.9512195121951,123000,14700,11739,17013,29.72,6.94,11.17,34859.98,22881,6,0.26222630129802,0.277392510402219,21.2304178661543,-0.1377682,0.0871239952797631,0,FALSE,0.25651768317172,0.108708527365842,0.293470056090395,0.250328064939439
